Test started at 2026-07-29 06:35:07.374309

Running at a PLC of 1
DMM2 at voltage range of 0.1V from here -
diff1, diff2, diff3, r11, r12, r21, r22, r31, r32
8.727255999999998e-08 , -4.530923600000002e-07 , -0.0001007493403 , 2.79710854e-06 , 2.70983598e-06 , -3.58728945e-06 , -3.13419709e-06 , 1.25068147e-05 , 0.000113256155
-1.0389589999999992e-07 , -7.97535100000002e-08 , -4.7711181979999996e-05 , 2.87791646e-06 , 2.98181236e-06 , -3.47586572e-06 , -3.39611221e-06 , -5.30381586e-05 , -5.32697662e-06
3.654826899999998e-07 , -2.2423448000000004e-07 , 2.8024529199999998e-05 , 3.19676144e-06 , 2.83127875e-06 , -3.43425519e-06 , -3.21002071e-06 , -5.28065509e-05 , -8.08310801e-05
1.606923200000001e-07 , -4.923912000000034e-08 , -7.643053499999997e-06 , 2.86683423e-06 , 2.70614191e-06 , -3.15546469e-06 , -3.10622557e-06 , 2.5245237e-05 , 3.28882905e-05
5.107060699999998e-07 , -6.255448700000001e-07 , 7.805178789999999e-05 , 3.43179705e-06 , 2.92109098e-06 , -3.69131576e-06 , -3.06577089e-06 , 0.000123446893 , 4.53951051e-05
4.462906099999999e-07 , 2.519748400000001e-07 , -3.49727595e-05 , 2.76178393e-06 , 2.31549332e-06 , -3.13535293e-06 , -3.38732777e-06 , 1.27384224e-05 , 4.77111819e-05
2.514280799999996e-07 , -9.870941000000005e-08 , 2.3160768000000037e-06 , 3.02337072e-06 , 2.77194264e-06 , -3.28330146e-06 , -3.18459205e-06 , 3.49727596e-05 , 3.26566828e-05
-3.670989000000009e-08 , -4.0755195999999993e-07 , 1.505449919e-05 , 3.57194108e-06 , 3.60865097e-06 , -3.64554418e-06 , -3.23799222e-06 , -9.95913021e-06 , -2.50136294e-05
-2.0363596999999988e-07 , -3.4559851e-07 , 0.0001387329999 , 2.8956942e-06 , 3.09933017e-06 , -3.51770741e-06 , -3.1721089e-06 , 5.79019198e-05 , -8.08310801e-05
7.457416999999979e-08 , 1.0125227000000007e-07 , 5.326976639999999e-06 , 2.86290928e-06 , 2.78833511e-06 , -2.9707602e-06 , -3.07201247e-06 , 1.01907379e-05 , 4.86376126e-06
5.448762999999988e-08 , 5.733004999999981e-08 , 0.00010561310209999998 , 2.77679112e-06 , 2.72230349e-06 , -3.32768602e-06 , -3.38501607e-06 , 0.000141049077 , 3.54359749e-05
1.2398244000000025e-07 , -3.2525559000000014e-07 , 4.56267128e-05 , 3.48743908e-06 , 3.36345664e-06 , -3.53157758e-06 , -3.20632199e-06 , 2.77929215e-05 , -1.78337913e-05
7.118023600000002e-07 , -1.4170694999999986e-07 , -3.0340605899999997e-05 , 3.24847851e-06 , 2.53667615e-06 , -3.28214561e-06 , -3.14043866e-06 , -7.31880266e-05 , -4.28474207e-05
2.719763900000002e-07 , -3.354270600000001e-07 , 7.643053400000003e-06 , 3.01090322e-06 , 2.73892683e-06 , -3.45945268e-06 , -3.12402562e-06 , -1.76021836e-05 , -2.5245237e-05
-5.056267199999998e-07 , -2.455020900000002e-07 , 2.5476845000000003e-06 , 3.07531867e-06 , 3.58094539e-06 , -3.42154087e-06 , -3.17603878e-06 , 2.01498681e-05 , 1.76021836e-05
2.1379468000000015e-07 , 6.072824699999998e-07 , 5.280655092e-05 , 2.94510248e-06 , 2.7313078e-06 , -3.41784215e-06 , -4.02512462e-06 , 4.51634975e-05 , -7.64305342e-06
-3.786428999999994e-08 , -7.889817599999995e-07 , -0.000141512292 , 3.11941671e-06 , 3.157281e-06 , -3.86584879e-06 , -3.07686703e-06 , -8.5926449e-05 , 5.5585843e-05
-3.894941899999997e-07 , -2.126760100000001e-07 , -0.0001155722319 , 2.61378999e-06 , 3.00328418e-06 , -3.56694653e-06 , -3.35427052e-06 , -2.75613138e-05 , 8.80109181e-05
-1.3137058999999996e-07 , -1.8100578000000026e-07 , 7.411445699999999e-06 , 2.92501594e-06 , 3.05638653e-06 , -3.63675974e-06 , -3.45575396e-06 , -3.28882905e-05 , -4.02997362e-05
2.7567045000000034e-07 , 2.6584499999999982e-08 , -4.539510510000001e-05 , 3.18013809e-06 , 2.90446764e-06 , -3.41784215e-06 , -3.44442665e-06 , 2.01498681e-05 , 6.55449732e-05
-3.968823400000003e-07 , -1.3037964000000032e-07 , -5.7438704500000005e-05 , 2.52028368e-06 , 2.91716602e-06 , -3.41506812e-06 , -3.28468848e-06 , 2.77929215e-05 , 8.5231626e-05
2.9090852000000003e-07 , -1.9002139000000018e-07 , -3.242507506e-05 , 3.09032586e-06 , 2.79941734e-06 , -3.57734916e-06 , -3.38732777e-06 , 7.41144574e-06 , 3.98365208e-05
8.473288000000006e-08 , 3.7981161000000056e-07 , 8.59264491e-05 , 2.80865253e-06 , 2.72391965e-06 , -3.43795391e-06 , -3.81776552e-06 , 3.28882905e-05 , -5.30381586e-05
2.008654000000033e-08 , -1.0263928999999967e-07 , -4.8637613000000006e-06 , 2.93355849e-06 , 2.91347195e-06 , -3.67097284e-06 , -3.56833355e-06 , 2.01498681e-05 , 2.50136294e-05
-2.4150025e-07 , -2.5289950999999986e-07 , -1.2275207000000001e-05 , 2.92871001e-06 , 3.17021026e-06 , -3.68831055e-06 , -3.43541104e-06 , -2.5245237e-05 , -1.297003e-05
6.4600163e-07 , -3.2779845000000016e-07 , -0.00015077659919999998 , 3.37615503e-06 , 2.7301534e-06 , -3.61248693e-06 , -3.28468848e-06 , -8.29155492e-05 , 6.786105e-05
-3.8164426999999973e-07 , 3.8836488999999986e-07 , -5.558584310000001e-05 , 2.94510248e-06 , 3.32674675e-06 , -3.0216175e-06 , -3.40998239e-06 , 4.77111819e-05 , 0.000103297025
1.9463164999999962e-07 , -5.2151856e-07 , -1.737057596e-05 , 3.10671832e-06 , 2.91208667e-06 , -3.56440366e-06 , -3.0428851e-06 , 5.09536894e-06 , 2.24659449e-05
4.0704105999999995e-07 , 9.894057000000001e-08 , 5.767031240000001e-05 , 3.29396183e-06 , 2.88692077e-06 , -3.38339789e-06 , -3.48233846e-06 , -4.79427896e-05 , -0.000105613102
-5.056267199999998e-07 , -6.216149900000001e-07 , 9.565397150000001e-05 , 2.78694983e-06 , 3.29257655e-06 , -3.8163785e-06 , -3.19476351e-06 , 5.53542353e-05 , -4.02997362e-05
4.107351299999999e-07 , -5.342328800000002e-07 , -7.411445800000001e-06 , 3.81113253e-06 , 3.4003974e-06 , -4.09123912e-06 , -3.55700624e-06 , 1.76021836e-05 , 2.50136294e-05
-4.095807299999996e-07 , 2.6353331e-07 , -6.068121197e-05 , 3.07531867e-06 , 3.4848994e-06 , -3.17696346e-06 , -3.44049677e-06 , -2.54768447e-06 , 5.81335275e-05
-6.409222699999998e-07 , -2.7370477000000017e-07 , 2.5708452379e-05 , 2.67728193e-06 , 3.3182042e-06 , -3.79118101e-06 , -3.51747624e-06 , 2.31607679e-07 , -2.54768447e-05
-2.417311299999998e-07 , 9.547302999999997e-08 , 3.010899831e-05 , 3.02083105e-06 , 3.26256218e-06 , -3.39842391e-06 , -3.49389694e-06 , 9.95913021e-06 , -2.01498681e-05
1.0158709999999853e-08 , 6.784827000000003e-07 , -0.00014104907650000002 , 2.79087478e-06 , 2.78071607e-06 , -3.14043866e-06 , -3.81892136e-06 , -2.77929215e-05 , 0.000113256155
-2.502736800000002e-07 , -6.472747999999972e-08 , 0.0001236785004 , 3.33944514e-06 , 3.58971882e-06 , -3.23544936e-06 , -3.17072188e-06 , 0.000110940078 , -1.27384224e-05
4.9292833e-07 , 1.9487595000000025e-07 , -5.04904741e-05 , 3.20299519e-06 , 2.71006686e-06 , -3.4797956e-06 , -3.67467155e-06 , 3.26566828e-05 , 8.31471569e-05
9.038943400000002e-07 , 7.235608000000028e-08 , 0.00012367850042 , 3.65551956e-06 , 2.75162522e-06 , -3.79094984e-06 , -3.86330592e-06 , 0.000116035447 , -7.64305342e-06
-7.388159999999958e-09 , 1.782317400000002e-07 , 2.03814758e-05 , 2.72761372e-06 , 2.73500188e-06 , -3.68992874e-06 , -3.86816048e-06 , 8.05994724e-05 , 6.02179966e-05
2.479648800000001e-07 , -1.303796399999999e-07 , 4.794278957e-05 , 3.3193586e-06 , 3.07139372e-06 , -3.78355242e-06 , -3.65317278e-06 , 2.54768447e-06 , -4.53951051e-05
2.6551169999999992e-08 , -2.0111749999999664e-08 , 2.50136293e-05 , 3.14227381e-06 , 3.11572264e-06 , -3.57966085e-06 , -3.5595491e-06 , 4.53951051e-05 , 2.03814758e-05
-6.1067702e-07 , 5.8000446e-07 , -1.01907379e-05 , 2.80103349e-06 , 3.41171051e-06 , -3.18713492e-06 , -3.76713938e-06 , -3.28882905e-05 , -2.26975526e-05
-1.2790740000000024e-07 , -3.1901401000000004e-07 , 8.29155492e-05 , 2.90700731e-06 , 3.03491471e-06 , -3.55931793e-06 , -3.24030392e-06 , 8.29155492e-05 , 0.0
-3.047612999999998e-08 , -9.501068999999996e-08 , -1.25068147e-05 , 2.96010966e-06 , 2.99058579e-06 , -3.51516454e-06 , -3.42015385e-06 , 2.5245237e-05 , 3.77520517e-05
7.457416899999997e-07 , -1.0495099000000015e-07 , -0.0001030654172 , 3.39000781e-06 , 2.64426612e-06 , -3.57341928e-06 , -3.46846829e-06 , -7.55041034e-05 , 2.75613138e-05
-2.9206293000000013e-07 , -9.084964000000012e-08 , -6.554497280000001e-05 , 3.26487097e-06 , 3.5569339e-06 , -3.48834887e-06 , -3.39749923e-06 , 3.52043672e-05 , 0.00010074934
3.5901805999999973e-07 , 5.964175000000028e-08 , -0.0001385013922 , 3.4278721e-06 , 3.06885404e-06 , -3.79857844e-06 , -3.85822019e-06 , -6.02179966e-05 , 7.82833956e-05
-5.460306799999998e-07 , 9.940289999999935e-09 , -8.036786469e-05 , 2.6239487e-06 , 3.16997938e-06 , -3.32537432e-06 , -3.33531461e-06 , -7.80517879e-05 , 2.31607679e-06
3.3015809000000005e-07 , 1.8724729999999633e-08 , 7.82833956e-05 , 3.60518777e-06 , 3.27502968e-06 , -3.55700624e-06 , -3.57573097e-06 , 3.54359749e-05 , -4.28474207e-05
1.7916270999999995e-07 , -2.2885788000000014e-07 , -3.5899190300000004e-05 , 3.54654431e-06 , 3.3673816e-06 , -3.4136811e-06 , -3.18482322e-06 , 2.75613138e-05 , 6.34605041e-05
-2.562765999999977e-08 , 2.0481624000000018e-07 , -5.2574942999999995e-05 , 3.43410585e-06 , 3.45973351e-06 , -3.13165422e-06 , -3.33647046e-06 , 5.5585843e-05 , 0.000108160786
-3.144582599999999e-07 , 1.4771734999999992e-07 , -9.797004785e-05 , 2.74931642e-06 , 3.06377468e-06 , -3.5140087e-06 , -3.66172605e-06 , -0.00010074934 , -2.77929215e-06
3.9919113999999997e-07 , -1.796187599999998e-07 , 3.26566827e-05 , 4.08149276e-06 , 3.68230162e-06 , -3.62658828e-06 , -3.44696952e-06 , -1.27384224e-05 , -4.53951051e-05
-1.7985534999999978e-07 , -1.7222133999999972e-07 , 8.77793104e-05 , 3.17505874e-06 , 3.35491409e-06 , -3.64438834e-06 , -3.472167e-06 , 7.04087345e-05 , -1.73705759e-05
-1.6692607999999978e-07 , -1.5257190000000016e-08 , -2.0381475800000002e-05 , 2.95272151e-06 , 3.11964759e-06 , -3.75188219e-06 , -3.736625e-06 , -3.79836594e-05 , -1.76021836e-05
-3.8095170000000165e-08 , -3.999233600000002e-07 , -3.265668274e-05 , 3.25586666e-06 , 3.29396183e-06 , -3.76713938e-06 , -3.36721602e-06 , -2.75613138e-05 , 5.09536894e-06
4.626830800000003e-07 , 4.191104400000001e-07 , -7.59673188e-05 , 3.13973413e-06 , 2.67705105e-06 , -3.28468848e-06 , -3.70379892e-06 , -4.79427896e-05 , 2.80245292e-05
3.3500656000000026e-07 , 3.238685699999997e-07 , -7.78201802e-05 , 3.58233067e-06 , 3.24732411e-06 , -3.27983392e-06 , -3.60370249e-06 , -1.99182604e-05 , 5.79019198e-05
-6.7647776e-07 , 2.8480091999999975e-07 , 8.01362571e-05 , 2.83381842e-06 , 3.51029618e-06 , -3.06970077e-06 , -3.35450169e-06 , 6.53133656e-05 , -1.48228915e-05
-2.0825357000000011e-07 , -6.195344000000009e-08 , -7.179837999999999e-06 , 2.8123466e-06 , 3.02060017e-06 , -3.42408373e-06 , -3.36213029e-06 , 3.26566828e-05 , 3.98365208e-05
-8.8657836e-07 , 2.866503000000024e-08 , -5.303815852e-05 , 2.66920114e-06 , 3.5557795e-06 , -3.43055648e-06 , -3.45922151e-06 , -5.32697662e-06 , 4.77111819e-05
-6.889452600000002e-07 , 2.2377214000000003e-07 , 2.0844691100000005e-06 , 3.09055674e-06 , 3.779502e-06 , -3.49759566e-06 , -3.7213678e-06 , 4.86376126e-06 , 2.77929215e-06
-3.0337603e-07 , 2.4411508e-07 , -0.0001711580747 , 2.86290928e-06 , 3.16628531e-06 , -3.49250992e-06 , -3.736625e-06 , -3.77520517e-05 , 0.000133406023
1.341411500000001e-07 , -6.426514000000014e-08 , 2.77929215e-05 , 3.36230224e-06 , 3.22816109e-06 , -3.40743952e-06 , -3.34317438e-06 , 4.28474207e-05 , 1.50544992e-05
8.283966499999999e-07 , -1.3546537000000018e-07 , -0.0001482289148 , 3.83398963e-06 , 3.00559298e-06 , -3.39749923e-06 , -3.26203386e-06 , -8.54632337e-05 , 6.27656811e-05
-4.816152300000002e-07 , -2.277020299999999e-07 , -1.7602183599999995e-05 , 2.98042708e-06 , 3.46204231e-06 , -3.76182248e-06 , -3.53412045e-06 , 4.2615813e-05 , 6.02179966e-05
3.9064859e-07 , 6.7247229e-07 , 2.7792921000000122e-06 , 3.42417802e-06 , 3.03352943e-06 , -3.24793252e-06 , -3.92040481e-06 , 6.57765809e-05 , 6.29972888e-05
-4.4744501000000016e-07 , -5.085729999999864e-09 , 0.0001357221 , 3.17390434e-06 , 3.62134935e-06 , -3.27729105e-06 , -3.27220532e-06 , 5.53542353e-05 , -8.03678647e-05
-4.084263299999998e-07 , 8.255065500000002e-07 , -1.52861068e-05 , 2.95503031e-06 , 3.36345664e-06 , -3.1644803e-06 , -3.98998685e-06 , -7.31880266e-05 , -5.79019198e-05
1.5030274000000027e-07 , -1.3153549000000013e-07 , -2.2697552599999996e-05 , 3.37615503e-06 , 3.22585229e-06 , -3.32907304e-06 , -3.19753755e-06 , -8.82425258e-05 , -6.55449732e-05
-3.30158099999999e-08 , 4.191104400000001e-07 , -6.32288964e-05 , 3.15358692e-06 , 3.18660273e-06 , -3.24284678e-06 , -3.66195722e-06 , -2.29291602e-05 , 4.02997362e-05
-1.708510400000002e-07 , -1.3569653999999997e-07 , 9.079021029999999e-05 , 3.28103256e-06 , 3.4518836e-06 , -3.45714098e-06 , -3.32144444e-06 , 6.80926577e-05 , -2.26975526e-05
7.713693499999999e-07 , -4.951652300000002e-07 , 0.0001412806845 , 3.69361473e-06 , 2.92224538e-06 , -3.76598353e-06 , -3.2708183e-06 , 3.28882905e-05 , -0.000108392394
9.685406799999999e-07 , -7.228672600000001e-07 , -3.728883630000001e-05 , 3.35329793e-06 , 2.38475725e-06 , -3.85429031e-06 , -3.13142305e-06 , 5.30381586e-05 , 9.03269949e-05
6.74169000000003e-08 , -6.479683199999998e-07 , 9.84332637e-05 , 3.27272089e-06 , 3.20530399e-06 , -3.5618608e-06 , -2.91389248e-06 , 5.02588664e-05 , -4.81743973e-05
6.3815171e-07 , -1.0379514000000033e-07 , 8.56948413e-05 , 3.34198482e-06 , 2.70383311e-06 , -3.73408213e-06 , -3.63028699e-06 , 9.8201656e-05 , 1.25068147e-05
-9.858566999999968e-08 , -1.3777705999999998e-07 , 0.000140585861 , 2.91716602e-06 , 3.01575169e-06 , -3.52140612e-06 , -3.38362906e-06 , 0.000128310654 , -1.2275207e-05
1.9948013000000008e-07 , -3.0745552999999985e-07 , -2.24659449e-05 , 3.55808829e-06 , 3.35860816e-06 , -3.68484301e-06 , -3.37738748e-06 , -3.26566828e-05 , -1.01907379e-05
-1.9948013000000008e-07 , 2.660761800000003e-07 , -2.3160770000000002e-07 , 2.84282274e-06 , 3.04230287e-06 , -3.09351124e-06 , -3.35958742e-06 , -3.0340606e-05 , -3.01089983e-05
-3.8164427000000016e-07 , 5.59430300000002e-08 , 2.223433719e-05 , 2.81996564e-06 , 3.20160991e-06 , -3.25301825e-06 , -3.30896128e-06 , 2.31607679e-06 , -1.99182604e-05
-3.7287083999999995e-07 , 7.734933899999998e-07 , -8.801091811e-05 , 2.77563672e-06 , 3.14850756e-06 , -2.89354956e-06 , -3.66704295e-06 , -7.80517879e-05 , 9.95913021e-06
-5.028561600000001e-07 , -1.4817968999999993e-07 , -7.57357111e-05 , 2.63664709e-06 , 3.13950325e-06 , -3.01514475e-06 , -2.86696506e-06 , -3.79836594e-05 , 3.77520517e-05
7.852221299999997e-07 , 3.4467384000000025e-07 , -0.0001456812303 , 3.54169583e-06 , 2.7564737e-06 , -3.35796923e-06 , -3.70264307e-06 , -5.02588664e-05 , 9.54223639e-05
2.3365033999999983e-07 , 1.923330899999998e-07 , -8.08310801e-05 , 3.27364441e-06 , 3.03999407e-06 , -3.16841018e-06 , -3.36074327e-06 , 4.77111819e-05 , 0.000128542262
1.909375800000001e-07 , -5.113471000000003e-07 , -1.2738422379e-05 , 3.4027062e-06 , 3.21176862e-06 , -3.50753595e-06 , -2.99618885e-06 , -2.31607679e-07 , 1.25068147e-05
-3.1722882000000005e-07 , -1.6204987000000016e-07 , 7.874661100000003e-06 , 3.41540459e-06 , 3.73263341e-06 , -3.30110152e-06 , -3.13905165e-06 , -1.76021836e-05 , -2.54768447e-05
5.095516800000002e-07 , 3.3195951000000025e-07 , -0.0001158038397 , 3.37615503e-06 , 2.86660335e-06 , -3.13535293e-06 , -3.46731244e-06 , -3.26566828e-05 , 8.31471569e-05
8.727255000000016e-08 , -2.4180337999999993e-07 , 0.0001486921302 , 3.40016652e-06 , 3.31289397e-06 , -3.43032531e-06 , -3.18852193e-06 , -3.26566828e-05 , -0.000181348813
-5.0447232e-07 , 1.4078227000000026e-07 , 9.05586025e-05 , 2.33581074e-06 , 2.84028306e-06 , -3.06692674e-06 , -3.20770901e-06 , 5.53542353e-05 , -3.52043672e-05
-2.6297206999999997e-07 , 7.12002199999998e-08 , -0.00010352863269999999 , 2.73892683e-06 , 3.0018989e-06 , -3.166792e-06 , -3.23799222e-06 , -8.08310801e-05 , 2.26975526e-05
-1.997110100000003e-07 , 4.202662899999999e-07 , -1.78337913e-05 , 2.71999469e-06 , 2.9197057e-06 , -2.88476511e-06 , -3.3050314e-06 , -4.53951051e-05 , -2.75613138e-05
-1.2005748999999966e-07 , 1.0911203999999999e-07 , 2.9877390600000002e-05 , 3.14873844e-06 , 3.26879593e-06 , -2.9707602e-06 , -3.07987224e-06 , -7.8746611e-06 , -3.77520517e-05
4.8784898e-07 , 1.7222133000000031e-07 , 0.0001283106545 , 3.21800238e-06 , 2.7301534e-06 , -3.16332445e-06 , -3.33554578e-06 , 0.000100517733 , -2.77929215e-05
-8.230864099999998e-07 , -2.7093073999999994e-07 , 1.7602183600000002e-05 , 3.02983536e-06 , 3.85292177e-06 , -3.41252525e-06 , -3.14159451e-06 , -2.03814758e-05 , -3.79836594e-05
-1.1774869000000039e-07 , 6.079759999999967e-08 , 5.0490474099999994e-05 , 2.86914303e-06 , 2.98689172e-06 , -2.99480183e-06 , -3.05559943e-06 , 6.80926577e-05 , 1.76021836e-05
-2.7821012999999984e-07 , 1.8724730000000057e-08 , -1.5054499100000005e-05 , 2.73638716e-06 , 3.01459729e-06 , -3.18228036e-06 , -3.20100509e-06 , 4.02997362e-05 , 5.53542353e-05
-2.022506899999998e-07 , 1.6413040000000254e-08 , -3.0108998270000002e-05 , 2.96010966e-06 , 3.16236035e-06 , -3.30387555e-06 , -3.32028859e-06 , -2.75613138e-05 , 2.54768447e-06
-4.294362999999971e-08 , 1.521095799999998e-07 , -4.53951052e-05 , 2.91601163e-06 , 2.95895526e-06 , -3.26318971e-06 , -3.41529929e-06 , -8.31471569e-05 , -3.77520517e-05
3.0868626999999964e-07 , -2.429592199999999e-07 , 2.0381475800000006e-05 , 3.05015278e-06 , 2.74146651e-06 , -3.22157918e-06 , -2.97861996e-06 , 8.82425258e-05 , 6.786105e-05
-5.197103799999998e-07 , -1.102678899999998e-07 , -5.767031215999999e-05 , 2.88184142e-06 , 3.4015518e-06 , -3.31520286e-06 , -3.20493497e-06 , 5.09536894e-06 , 6.27656811e-05
2.1702699999999778e-08 , -5.839343400000001e-07 , -2.547684473e-05 , 2.81373188e-06 , 2.79202918e-06 , -3.55839325e-06 , -2.97445891e-06 , 2.54768447e-06 , 2.80245292e-05
-6.8155711e-07 , 3.520712599999999e-07 , -1.5286106800000002e-05 , 2.42423769e-06 , 3.1057948e-06 , -3.11755288e-06 , -3.46962414e-06 , -4.53951051e-05 , -3.01089983e-05
-3.375462400000002e-07 , 1.3870169999999986e-08 , -8.82425255e-05 , 2.97534773e-06 , 3.31289397e-06 , -3.08865668e-06 , -3.10252685e-06 , 1.48228915e-05 , 0.000103065417
-4.827696199999998e-07 , 1.555771300000001e-07 , -4.05313439e-05 , 2.77840728e-06 , 3.2611769e-06 , -3.20632199e-06 , -3.36189912e-06 , -2.26975526e-05 , 1.78337913e-05
5.079359999999839e-09 , -2.975152399999999e-07 , 4.7942789600000004e-05 , 2.92593946e-06 , 2.9208601e-06 , -3.43032531e-06 , -3.13281007e-06 , 2.26975526e-05 , -2.5245237e-05
-1.0643558000000026e-07 , -1.4424982000000013e-07 , 7.31880266e-05 , 2.58215946e-06 , 2.68859504e-06 , -3.26943129e-06 , -3.12518147e-06 , 5.02588664e-05 , -2.29291602e-05
-2.4657961000000025e-07 , -1.3269134000000037e-07 , 7.41144576e-06 , 2.93240409e-06 , 3.1789837e-06 , -3.11755288e-06 , -2.98486154e-06 , -5.09536894e-06 , -1.25068147e-05
3.9826762000000035e-07 , 8.853794999999989e-08 , -7.06403422e-05 , 3.18013809e-06 , 2.78187047e-06 , -3.56070495e-06 , -3.6492429e-06 , -4.00681285e-05 , 3.05722137e-05
9.927830000000053e-09 , -2.4804496000000004e-07 , 0.00010121255580000001 , 3.05615565e-06 , 3.04622782e-06 , -3.18736609e-06 , -2.93932113e-06 , 7.57357111e-05 , -2.54768447e-05
-3.971132200000001e-07 , -5.709888999999984e-08 , -8.036786473e-05 , 3.12449607e-06 , 3.52160929e-06 , -3.22412205e-06 , -3.16702316e-06 , -8.29155492e-05 , -2.54768447e-06
-4.4513621999999987e-07 , -1.5026030000000048e-08 , -6.25340734e-05 , 2.83381842e-06 , 3.27895464e-06 , -2.93261722e-06 , -2.91759119e-06 , 3.31198981e-05 , 9.56539715e-05
-5.910523000000012e-08 , -5.432484999999999e-07 , -2.5245237099999996e-05 , 2.98065796e-06 , 3.03976319e-06 , -3.84689288e-06 , -3.30364438e-06 , 2.75613138e-05 , 5.28065509e-05
6.4230754e-07 , -3.1138542000000015e-07 , 1.7833791290000002e-05 , 3.49505811e-06 , 2.85275057e-06 , -3.49227876e-06 , -3.18089334e-06 , 2.77929215e-05 , 9.95913021e-06
3.047613100000001e-07 , 2.8595675999999974e-07 , 0.00013085833869999999 , 3.31173957e-06 , 3.00697826e-06 , -3.00127458e-06 , -3.28723134e-06 , 9.56539715e-05 , -3.52043672e-05
-5.868963999999999e-07 , 1.634368900000002e-07 , 0.00011835152409999999 , 2.66042771e-06 , 3.24732411e-06 , -3.25556111e-06 , -3.418998e-06 , 6.29972888e-05 , -5.53542353e-05
7.1549644e-07 , -1.4193812000000007e-07 , 5.04904742e-05 , 3.31035429e-06 , 2.59485785e-06 , -3.20770901e-06 , -3.06577089e-06 , 0.000113487763 , 6.29972888e-05
-3.1745969999999985e-07 , 3.6755960000000135e-08 , 0.0001079291786 , 2.70360223e-06 , 3.02106193e-06 , -3.20886486e-06 , -3.24562082e-06 , 9.28746794e-05 , -1.50544992e-05
-1.4429986999999978e-07 , -3.051438000000003e-08 , -0.00021655318 , 2.72761372e-06 , 2.87191359e-06 , -3.41784215e-06 , -3.38732777e-06 , -0.00010074934 , 0.00011580384
-5.247897400000001e-07 , -2.1660589000000016e-07 , 5.04904741e-05 , 2.79318358e-06 , 3.31797332e-06 , -3.15962574e-06 , -2.94301985e-06 , 8.31471569e-05 , 3.26566828e-05
3.135347400000003e-07 , -1.1997700999999995e-07 , -2.2465944940000002e-05 , 3.14111941e-06 , 2.82758467e-06 , -3.32005742e-06 , -3.20008041e-06 , -7.41144574e-06 , 1.50544992e-05
-4.2366439000000007e-07 , 4.1772341999999966e-07 , 0.0 , 2.9677287e-06 , 3.39139309e-06 , -3.23914807e-06 , -3.65687149e-06 , 3.77520517e-05 , 3.77520517e-05
-3.1999937999999977e-07 , -5.365445800000002e-07 , 4.029973618e-05 , 2.17373313e-06 , 2.49373251e-06 , -3.28330146e-06 , -2.74675688e-06 , 4.79427896e-05 , 7.64305342e-06
-1.4914834e-07 , 1.5257190000000016e-08 , 3.26566828e-05 , 2.81858036e-06 , 2.9677287e-06 , -3.3924135e-06 , -3.40767069e-06 , 5.28065509e-05 , 2.01498681e-05
-1.126693299999997e-07 , -3.8119863000000016e-07 , 9.07902103e-05 , 2.71491534e-06 , 2.82758467e-06 , -3.51146583e-06 , -3.1302672e-06 , 7.80517879e-05 , -1.27384224e-05
6.309944400000001e-07 , -3.4051278000000015e-07 , -6.554497323999999e-05 , 3.10948888e-06 , 2.47849444e-06 , -3.44419548e-06 , -3.1036827e-06 , -6.04496043e-05 , 5.09536894e-06
4.462906199999997e-07 , -1.165094699999999e-07 , 3.5204367299999996e-05 , 3.11064328e-06 , 2.66435266e-06 , -3.02901493e-06 , -2.91250546e-06 , 2.01498681e-05 , -1.50544992e-05
2.728999e-07 , -1.1096140000000173e-08 , -7.643053439999999e-06 , 3.51652993e-06 , 3.24363003e-06 , -3.21256357e-06 , -3.20146743e-06 , 4.86376126e-06 , 1.25068147e-05
6.6008529e-07 , -2.392605100000001e-07 , 0.0001479973071 , 3.58348507e-06 , 2.92339978e-06 , -3.19360767e-06 , -2.95434716e-06 , 9.54223639e-05 , -5.25749432e-05
1.7777750000000035e-08 , 1.4563684000000016e-07 , 4.794278964e-05 , 3.33575107e-06 , 3.31797332e-06 , -3.12402562e-06 , -3.26966246e-06 , 5.09536894e-06 , -4.28474207e-05
-1.7546859999999987e-08 , 3.1762699999999983e-07 , 7.828339559999999e-05 , 3.24986379e-06 , 3.26741065e-06 , -3.22157918e-06 , -3.53920618e-06 , 6.04496043e-05 , -1.78337913e-05
-1.3298676000000008e-07 , 7.605479000000011e-08 , -0.0001081607863 , 3.12680486e-06 , 3.25979162e-06 , -3.23036363e-06 , -3.30641842e-06 , -2.26975526e-05 , 8.54632337e-05
-2.0248155999999978e-07 , 8.114051999999998e-08 , -3.752044401e-05 , 2.73638716e-06 , 2.93886872e-06 , -3.40882654e-06 , -3.48996706e-06 , -9.95913021e-06 , 2.75613138e-05
8.842695999999983e-08 , -3.2040103000000007e-07 , 4.5163497500000005e-05 , 2.98412116e-06 , 2.8956942e-06 , -3.47470987e-06 , -3.15430884e-06 , 3.49727596e-05 , -1.01907379e-05
-5.7512154e-07 , -4.9262236e-07 , 5.095368999999997e-06 , 2.69598319e-06 , 3.27110473e-06 , -3.72922757e-06 , -3.23660521e-06 , -2.5245237e-05 , -3.0340606e-05
5.880507999999998e-07 , -2.0990197999999987e-07 , -3.0340606e-05 , 3.40640028e-06 , 2.81834948e-06 , -3.19846223e-06 , -2.98856025e-06 , -1.50544992e-05 , 1.52861068e-05
